,product_id,title,link,onlineRegular,onlineDiscount,prices_shop,brand
339,77948,"Кофе Julius Meinl Эспрессо в зернах, 500г",/products/julius-meinl-v-zernah-naturalnyj-zharenyj-president-grande-espresso-500g,1439,1299,"[(1299, 'от 1 шт')]","('JULIUSMEINL',)"
340,230025,"Кофе Illy без кофеина молотый, 250г",/products/kofe-illy-bez-kofeina-molotyy-250g,1269,1149,"[(1099, 'от 1 шт')]","('ILLY',)"
341,426443,"Кофе Carte Noire Original растворимый сублимированный, 75г",/products/art-426443,419,399,"[(389, 'от 1 шт')]","('CARTENOIRE',)"
342,611604,"Кофе Illy темная обжарка в зернах, 250г",/products/v-zernah-illy-temnaya-obzharka-250g,1149,0,"[(1149, 'от 1 шт')]","('ILLY',)"
343,232416,"Кофе Жокей крепкий растворимый 3в1 (12г x 50шт), 600г",/products/50shth12g-kofe-zhokey-krepkiy-3v1-rastvorimyy,449,0,"[(429, 'от 1 шт')]","('ЖОКЕЙ',)"
344,226523,"Напиток кофейный MacCoffee Latte карамель порционный (22г x 20шт), 440г",/products/20shth22g-kofe-maccoffee-latte-karamel-portsionnyy,369,299,"[(299, 'от 1 шт')]","('MACCOFFEE',)"
345,218855,"Кофе Carte Noire Original молотый, 230г",/products/230g-kofe-carte-noire-original-molotyy,469,439,"[(389, 'от 1 шт')]","('CARTENOIRE',)"
346,119131,"Кофе Жокей По-восточному молотый, 450г",/products/450g-zhokej-po-vostochnomu-mol,739,449,"[(449, 'от 1 шт')]","('ЖОКЕЙ',)"
347,234393,"Кофе Julius Meinl Melange Венская коллекция молотый, 220г",/products/kofe-julius-meinl-melange-venskaya-kollektsiya-molotyy-220g,699,0,"[(699, 'от 1 шт')]","('JULIUSMEINL',)"
348,232898,"Кофе D'Arte Original растворимый, 100г",/products/100g-kofe-darte-original-rastvorimyy,469,399,"[(389, 'от 1 шт')]","(""D'ARTE"",)"
349,226337,"Напиток кофейный Carte Noire Cappuccino растворимый 20 пакетиков, 300г",/products/20shth15g-nap-kofeynyy-carte-noire-cappuccino-rastv-ports,639,499,"[(449, 'от 1 шт')]","('CARTENOIRE',)"
350,666415,"Кофе Julius Meinl Юбилейный молотый, 250г",/products/yubilejnyj-julius-meinl-250-g,569,0,"[(549, 'от 1 шт')]","('JULIUSMEINL',)"
351,122285,"Кофе в капсулах Lavazza Qualita Oro для кофемашин Nespresso 10шт, 55г",/products/10h55g-lavazza-qualita-oro,589,569,"[(549, 'от 1 шт')]","('LAVAZZA',)"
352,226343,"Кофе Lebo Classic в зернах, 250г",/products/250g-kofe-lebo-classic-v-zernah,349,299,"[(269, 'от 1 шт')]","('LEBO',)"
353,241845,"Кофе в капсулах Coffesso Americano Gold для кофемашин Dolce Gusto 16шт, 128г",/products/16shth8g-kofe-coffesso-americano-gold-kapsuly,549,459,"[(459, 'от 1 шт')]","('COFFESSO',)"
354,215436,"Кофе Lebo Classic Original жареный в зернах, 100г",/products/100g-kofe-lebo-original-zharenyy-v-zernah,154,129,"[(119, 'от 1 шт')]","('LEBOCLASSIC',)"
355,44435,"Кофе Dallmayr Classic молотый, 250г",/products/dallmayr-classic-250-g,499,0,"[(449, 'от 1 шт')]","('DALLMAYR',)"
356,599071,"Кофе Jardin Kenya Kilimanjaro растворимый сублимированный, 150г",/products/jardin-kenya-kilimanjaro-sublimirovannyj-150g,549,0,"[(499, 'от 1 шт')]","('JARDIN',)"
357,221903,"Кофе в капсулах Carraro Intenso для кофемашин Nespresso 10шт, 55г",/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-intenso,439,369,"[(369, 'от 1 шт')]","('CARRARO',)"
358,224714,"Кофе Monarch Gold растворимый, 95г",/products/95g-kofe-monarch-gold-rastvorimyy-st,379,359,"[(349, 'от 1 шт'), (281, 'от 6 шт')]","('MONARCH',)"
359,248729,"Кофе Carte Noire растворимый сублимированный (1.8г x 30шт), 54г",/products/30shtx18g-kofe-carte-noire-rastvorimyy-sublimirovannyy,399,309,"[(309, 'от 1 шт')]","('CARTENOIRE',)"
360,229165,"Кофе Tchibo Gold selection молотый, 250г",/products/250g-kofe-tchibo-gold-selection-molotyy,329,279,"[(249, 'от 1 шт')]","('TCHIBO',)"
361,226505,"Кофе MacCoffee Gold растворимый, 100г",/products/100g-kofe-maccoffee-gold-rastvorimyy-stb,297,229,"[(229, 'от 1 шт')]","('MACCOFFEE',)"
362,232415,"Кофе Жокей триумф растворимый, 450г",/products/450g-kofe-zhokey-triumf-rastvorimyy,1199,0,"[(1199, 'от 1 шт')]","('ЖОКЕЙ',)"
363,117362,"Кофе в капсулах L’or Espresso Delizioso для кофемашин Nespresso 10шт, 52г x 10 шт",/products/52g-l-rsquoor-espr-delizioso,3990,0,"[(3190, 'от 1 уп')]","(""L'OR"",)"
364,246092,"Кофе Живой кофе Rio-Rio молотый, 200г",/products/200g-zhivoy-kofe-rio-rio-molotyy,399,299,"[(369, 'от 1 шт'), (299, 'от 3 шт')]","('ЖИВОЙКОФЕ',)"
365,232419,"Кофе Jardin Guatemala Atitlan растворимый, 190г",/products/190g-kofe-jardin-guatemala-atitlan-rastvorimyy-stb,819,449,"[(449, 'от 1 шт')]","('JARDIN',)"
366,616877,"Кофе Egoiste Noir в зернах, 250г x 12 шт",/products/egoiste-noir-zernovoj-250g,8028,0,"[(4788, 'от 1 уп')]","('EGOISTE',)"
367,120511,"RIOBA Кофе в капсулах Decaffeinato без кофеина для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-decaffein-11x5g-120511,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
368,243161,"Кофе Живой кофе Rio-Rio Бразилия зерновой, 800г",/products/800g-zhivoy-kofe-rio-rio-braziliya-zerno,1519,1099,"[(1099, 'от 1 шт')]","('ЖИВОЙКОФЕ',)"
369,19743,"Кофе Nescafe Gold Barista растворимый, 85г x 6 шт",/products/nescafe-gold-molotyj-v-rastvorimom-barista-85g,2034,0,"[(1674, 'от 1 уп')]","('NESCAF',)"
370,624061,"Кофе Жокей классический в зернах, 900г",/products/art-624061,1499,0,"[(1499, 'от 1 шт')]","('ЖОКЕЙ',)"
371,246090,"Кофе Живой кофе арабика зерновой, 800г",/products/kofe-zhivoy-kofe-arabika-zernovoy-800g,1709,999,"[(1429, 'от 1 шт'), (1029, 'от 3 шт')]","('ЖИВОЙКОФЕ',)"
372,31887,"Кофе Bushido Kodo растворимый, 95г x 9 шт",/products/bushido-kodo-rastvorimyj-95g,7821,0,"[(5391, 'от 1 уп')]","('BUSHIDO',)"
373,120486,"RIOBA Кофе в капсулах Forte для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-forte-10x5g-120486,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
374,551816,"Кофе Nescafe Classic Crema растворимый, 95г x 12 шт",/products/nescafe-classic-crema-95-g-,2988,0,"[(2268, 'от 1 уп')]","('NESCAF',)"
375,228240,"Кофе Жокей Триумф растворимый, 280г",/products/280g-kofe-zhokey-triumf-rastvorimyy,769,549,"[(499, 'от 1 шт')]","('ЖОКЕЙ',)"
376,302173,"aro Кофе растворимый сублимированный, 80г x 2 шт",/products/aro-sublimirovannyj-80g-2-sht,318,0,"[(278, 'от 1 уп')]","('ARO',)"
377,120485,"RIOBA Кофе в капсулах Delicato для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-delicato-10x5g-120485,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
378,616531,"Кофе Жокей Фаворит растворимый гранулированный, 75г",/products/zhokej-favorit-granulirovannyj150-g,297,149,"[(149, 'от 1 шт')]","('ЖОКЕЙ',)"
379,29181,"Кофе Nescafe Gold растворимый сублимированный с добавлением натурального жареного молотого кофе, 750г x 6 шт",/products/nescafe-gold-rastvorimyj-sublimirovannyj-750g,12594,0,"[(11993, 'от 1 уп')]","('NESCAF',)"
380,459854,"Кофе Jardin Guatemala Atitlan растворимый, 150г",/products/jardin-guatemala-atitlan-150g,549,0,"[(499, 'от 1 шт')]","('JARDIN',)"
381,31894,"Кофе Egoiste Noir растворимый сублимированный, 100г х 12 шт",/products/carte-noire-egoist-rastvorimyj-sublimirovannyj-100-g,6468,0,"[(5028, 'от 1 уп')]","('EGOISTE',)"
382,120484,"RIOBA Кофе в капсулах Intenso для кофемашин Nespresso 11шт, 55г x 10 шт",/products/rioba-dlya-kofemashin-intenso-11x5g-120484,2790,0,"[(2190, 'от 1 уп')]","('RIOBA',)"
383,248730,"Кофе Monarch капучино растворимый (15г x 20шт), 300г",/products/20shth15g-kofe-monarch-kapuchino-rastvorimyy,699,549,"[(549, 'от 1 шт')]","('MONARCH',)"
384,117387,"Набор кофе в капсулах Coffesso для кофемашин Nespresso ассорти 50шт, 250г x 6 шт",/products/50h5g-coffesso-nabor,6594,0,"[(5214, 'от 1 уп')]","('COFFESSO',)"
385,120512,"Кофе в капсулах L’or Espresso Forza для кофемашин Nespresso 10шт, 52г x 10 шт",/products/v-alyuminievyh-l-rsquoor-espresso-forza-10-shtuk-po-52-g,3990,0,"[(3190, 'от 1 уп')]","(""L'OR"",)"
386,31895,"Кофе Egoiste Arabica Premium натуральный жареный в зернах, 1кг x 4 шт",/products/v-zernah-egoiste-noir-100-arabika-1kg,6796,0,"[(5716, 'от 1 уп')]","('EGOISTE',)"
387,117382,"Кофе в капсулах L’or Espresso Ristretto для кофемашин Nespresso 10шт, 52г x 10 шт",/products/52g-l-rsquoor-ristretto,3990,0,"[(3190, 'от 1 уп')]","(""L'OR"",)"
388,616876,"Кофе Egoiste Noir молотый, 250г x 12 шт",/products/egoiste-noir-250g,8028,0,"[(4788, 'от 1 уп')]","('EGOISTE',)"
389,247918,"Кофе Poetti Professional Aroma Vending зерновой, 1кг",/products/1kg-kofe-poetti-professional-aroma-vending-zernovoy,1279,999,"[(999, 'от 1 шт')]","('POETTI',)"
390,117361,"Кофе в капсулах L’or Espresso Lungo Profondo для кофемашин Nespresso 10шт, 52г x 10 шт",/products/52g-l-rsquoor-lungo-profondo,3990,0,"[(3190, 'от 1 уп')]","(""L'OR"",)"
391,117381,"Кофе в капсулах L’or Espresso Splendente для кофемашин Nespresso 10шт, 52г x 10 шт",/products/52g-l-rsquoor-espr-splendent,3990,0,"[(3190, 'от 1 уп')]","(""L'OR"",)"
